Movie_Title,Title,User,Date,Content,Stars
Midsommar," O V E R R A T E D
",DARKTRIAD_,15-Jan-21,2h30 of boredom... don't watch unless you want to fall asleep in front of a mediocre movie,"
            
            4/10
            
    "
Midsommar," Unbereable, absurd nonsense from start to end..
",charymuradovich,01-Feb-22,"From the guy called Hetvi Shah on google!I like almost any movie, even the ones that are not really great... But this is the kind of nonsense movie where everything is absurd, from the script to the characters, situations... Nothing left to like. It's sopposed to be a 'psicological terryfing thriller' or something like that, but it's more like psicological nonsense, high on drugs and cults or something like that without telling any story. Characters didn't have a motivation for anything, so what the hell, let's strech it to 2 and a half hours. Come on! All of the people who enjoy the film praise it for the cinematography, which was uninspired, for it's breaching of multiple genres, which was done but rather poorly, and for being about the breakup, not just the horror, which, it was, but had a ridiculous stance on the break up.The positives in the film were the acting and the FX department. I wish I could give credit to the production designer but putting the tune for sacrifice on the sacrificial character's costume isn't clever, it's tacky. It's like having a name tag saying ""Hi, my name is Murderer"" in a slasher film. The lighting decision to have a horror film be in broad daylight is neither original (Wicker Man) nor well done (it is very straightforward camera angles other than a singular upside down windshield shot).The breaching of multiple genres is a good thing and could be praised, if it was done in a way that complimented the strengths of the genres involved and conveyed the message. Neither of these happened. Instead, random lines of humor were included interspersed between gratuitously graphic on screen killings. Then there were completley purposeless orgy sequences with explicit nudity that I have read were included as comic relief according to the director. How is disgusting nudity of about 15 elderly women for a full minute on screen funny? Are you trying to shock us into laughter because we have no other way to respond to something so depraved? And if it wasn't meant for comedy (even though Aster publicly said it was) then what could have been the purpose when the same plot point could have been covered by them being clothed onlookers? The perversion and level of gratuitous filth in this movie were terrible, but the fact that they didn't even progress the story or theme was what was the most disturbing part. It wasn't even for something valuable to the production.Lastly, this whole 'its really a break up movie' gimmick could have been okay, if you weren't asking us to side with the girl who murdered her partner of 3 and a half years instead of a cult member who has killed all of her friends. And what was the boyfriend's crime? Wanting out of a relationship that was toxic, but waiting to break up because the girls entire family just died? I get that he is a jerk about the thesis thing, but in terms of the relationship, he was beyond supportive. She was the one who cheated with the swedish friend first and who accused him of forgetting her birthday, which, he actually didn't do. So what exactly is Aster wanting us to enjoy about his take on the break up where the 'heroine' murdered the one person who didn't think he should break up with her right after she lost three family members?Beyond all of that, the movie was underwhelming in terms of scares or terror. It was neither a thriller nor a collection of jump scares or chase scenes. Now those have been done to death (pun intended) by the horror genre, but what was scary in this movie? The people killing themselves of their own volition? The off screen disappearances?I was disgusted by the depravity of this film and entirely disappointed in it's lack of any statement about the views or choices of the characters or situation. It was a movie with plot points and then it ended.Worst movie!!","
            
            1/10
            
    "
Midsommar," Very strong beginning. Too long. Ending was predictable and unsatisfying.
",dopefishie,15-Apr-20,"Very strong beginning. Too long.As the film continued, characters made stupid and unbelievable decisions to serve the plot.I am disappointed after the very strong/near perfect Hereditary. If you have never heard of Hereditary, skip this movie. The violence is horrific.Ending was predictable and unsatisfying.","
            
            7/10
            
    "
Midsommar," I was looking forward to seeing this...
",jenniferlynn-49555,03-Oct-19,"And then I watched it. What the hell is going on here? I gave it two stars because the visuals are really good. Costume, gore was realistic, beautiful scenery, and the trips were well done.
Now the bad, which is basically everything else. The movie was pretty dead up until the first head crack, face smash in the rock, which happened at an hour in. So for a whole hour the girl is crying, complaining and being so insecure it was annoying. Why did she even go on the trip, why did the friends let her if they hated her so much? If I was planning a girls trip and one friends annoying, needy boyfriend hopped on at the last minute, I would have something to say. Nothing these people did was logical. Weird creepy cult or not. Friends disappear, no one is concerned. Find a red hot pubey in your soup and you know who did it but continue eating and drinking. Grandma and Grandpa jump to their death and everyone still stays. Grandpa did it wrong, so the other children of the corn, helped him out, not once, not twice but a few times. Yeah I think you got him. The weird love making scene.... I was shocked and I also laughed. All the moaning and screaming while some weirdo physically helps you out because let's face it, they're tired of screaming. When the friend gets it, for taking pictures of the coloring book/Bible, the sloth from Goonies, pulls a house of wax/ house of a 1000 corpses and is wearing another person's face. I honestly just don't know what else to say. It was pretty at times to look at but it was ""Mother"" kind of weird..
Then there's the bear suit LOLOL this is why I don't tavel.","
            
            2/10
            
    "
Midsommar," Worst horror film ever!
",av-spam,16-Jul-19,"Not once did I feel scared or ""disturbed"" or ""unsettled"" and the audience in the cinema where I watched it were laughing out loud at some of the scenes, especially the sex scenes.","
            
            3/10
            
    "
Midsommar," A surrealistic look at what it means to hurt the ones you should care for
",cory_j_adams,04-Jan-20,"First and foremost, let me start off by saying that this film will definitely not be for everyone. Most people who see this film will more than likely not understand what it's saying, which is fine. That's part of the beauty of cinema, it's subjective. And people are entitled to their own opinions.In my personal experience with this film, Midsommar effected me greatly. The first time I saw it I found it bizarre and grandiose, surreal and visceral. The kind of film that is saying something, but not so loudly that it overwhelms you with it's themes. In fact, it more so invites you to discover what it's saying. And it says a lot. I saw the film 3 times in theaters and I feel like I still haven't grasped entirely what the film means because much of it is very ambiguous. Ari Aster is smart in the regard that he knows what we don't see is much more terrifying than what we do. With that being said, I don't know if I would necessarily categorize this film as a horror movie. It's more of a psychological drama with elements of horror. But genre is merely a pigeonhole that we place films in based on how they make us feel. Regardless of genre, Mr. Aster has made a supremely effective look at a victim's complicated response to those who have hurt her.Visually, this film is a feast for the eyes. I don't think I've seen a better looking film in 2019 (besides The Lighthouse but in an entirely different fashion). It's use of color and lighting pretty much engulfs the viewer in this strange world that our protagonists have entered. It's some of the finest cinematography I've seen all year. The camerawork is very seamless and vast, as if painting a picture for us. Revealing things through use of imagery is no small task, but Aster and his cinematographer, Pawel Pogorzelski, pull this task off almost flawlessly (which is why I recommend multiple viewings of this film. It has a lot to say through its use of imagery. I'm sure there are some things I still haven't noticed and I've seen the film about 5 times now). This is awards-worthy work from this cinematographer, and I hope he gets the recognition he deserves.The costume and set design also thoroughly impress, with the small commune appearing to be a world uncorrupted by the outside. We're meant to be fascinated and fearful of this place and the design of the buildings and structures as well as the way they're presented evoke these responses effortlessly. It makes us wonder what's going on behind the walls of the sacred temples that appear so strange to us.The script for the film is also impressive, though I will say it is definitely not to the magnitude of what Aster did with Hereditary. But Hereditary is entirely different monster altogether. That film was what I would call claustrophobic. This film is vast and wide. Sparking our curiosity while also simultaneously alerting us that a certain danger lurks just beneath the bright exterior. One critic commented that this film is staged more like an opera than a horror film, and I wholeheartedly agree. This is a very well written film but instead of assaulting us with its themes it asks us to look for them ourselves. To interpret them in our own way, which is one of my favorite things about this film (though I can understand why some audiences will be turned off by this).Now let me get to my favorite aspect of any film: the acting. I'll start off first with the woman at the center of it all, Miss Florence Pugh. I've been watching her ever since I saw her impressive debut in 2016's Lady Macbeth, where she delivered one of the most unnerving performances I've ever seen given by an actress. Here she delivers one of the most vivid performances of the year. In every scene she's in in this film, she is open and vulnerable. As if she has no where that she can hide what she's feeling. And in a way, she doesn't. She's a fountain of emotion, sometimes bursting with an energy that fills the entire screen. It's a mesmerizing performance that allows her to put her full range on display. The supporting players are also very good, with Will Poulter in particular being a standout for providing much needed comic relief (making this film actually surprisingly hilarious at times). Jack Reynor also holds his own as the manipulative boyfriend who doesn't know when to leave well enough alone. Vilhelm Blomgren as their native Swedish friend, also impresses, his performance being sympathetic while also being entirely enigmatic. And William Jackson Harper (of Good Place fame) gives only what I can call a driven performance, advancing the plot towards the insane finale that we all know is coming.Some people have said that they have found the film tedious and with a few plot holes and I can see why. Some things are left ambiguous, but not outright unanswered. And I think that's the point. It's all part of what your interpretation is.Regardless of it's flaws, Midsommar is a complex study on grief and trauma. It will effect many viewers (some more than others), and will more than likely be a film that will be talked about years from now as a cinematic phenomenon that people will always be entranced by (similar to Kubrick's The Shining). And though it's not outright scary, it will unnerve you. Which is almost better than being scared.","
            
            9/10
            
    "
Midsommar," Style AND Substance: Harrowing and uneasy from the very beginning
",Amthermandes,11-Jan-20,"The first 15 minutes set the mood for the rest of the film more perfectly than virtually almost every other movie I've ever seen. The acting along with the scene structure is so chilling in the first few scenes, it leaves the audience apprehensive the rest of the runtime. Brilliantly executed, it's hard to watch, but you can't help but watch it. Florence Pugh's wailing still haunts me in my nightmares. And that's just the beginning of the film.Who would have thought a movie with such a bright and aesthetically pleasing exterior could be so disturbing and alien inside? Midsommar is such a film. It's remarkable; like viewing a documentary on a culture from a different planet. The horror sets in quick, taking no pause. Along with the main characters, the viewers then take a strange plunge into the sunny depths of a ritualistic hell. There, relationships are tested, drugs are induced, and all that should be light and wholesome are revealed as dark and horrifying, especially to those unfamiliar to the customs of this ""village."" It's an unsettling ride, effective and well done on everyone's part, and I'm sure many will not be able to look at a beautiful bouquet of flowers the same way ever again.","
            
            10/10
            
    "
Midsommar," Confused and weirded out.
",rachelsmithliverpool,04-Apr-20,"I am just confused and weirded out. Like I fully just don't understand how the start had anything to do with the rest of the film. Hardly any backstory to characters. Few loopholes like and overall was just so crazy like throughout each scene I was like surely it won't get weirder. Sadly I was proved wrong in every scene. The ending is just bizarre and idk how people say it's a good film it's a freaky weird film that has no like meaning that I could think off. Weird. Too long.
I am still confused and weirded out.","
            
            2/10
            
    "
Midsommar," Utter Trash...........
",CobraLaLaLa,26-Sep-19,"Utter Trash. I love Florence Pugh. Pretty and convincing. Everyone else in the film, and I do mean everyone, SUCKED!!!!!!Utter Trash. One of the worse movies I've ever viewed. Good thing I didn't pay to see it. I would not spend one nickel on it.The High marks are from people who are high. Just like the characters throughout 90% of the movie. Like Rick James said: ""Cocaine is a hell of a drug"". So is ""shrooms"" and everyone who gave this movie a 10 is on them right now.","
            
            1/10
            
    "
Midsommar," Great entry into the ""Folk Horror"" subgenre
",bangbang_yourhead,29-Jan-20,"Not sure what all of these bad reviews are for....probably written by people who have never appreciated films like the original Wicker Man. Very stylish, beautifully shot and very well done. It has some truly haunting imagery...anyone who says this isn't horror has a very narrow definition and pedestrian expectations. Suspenseful and makes you think about the nature of relationships as well as the power or religious belief over the human mind. Could also fall under the ""breakup movie"" and ""revenge film"" subgenres. One of my favorite more recent Horror/ Suspense/ Thrillers. There is a lot of black humor laced throughout and I found it intentionally funny at times (so buzz off: people commenting that there were laughs in the theater). The psychedelic episodes were enough to give anyone who has experienced hallucinogenic drugs a flashback. Only criticism is, like most (if not all) films of this nature, it relies on characters making poor decisions in order to advance the plot. But that is the nature of many a Horror film and you could argue those bad decisions and judgments are the crux of films like this. Comes across like a beautiful, folky, waking nightmare. Highly recommended.","
            
            10/10
            
    "
Midsommar," Yet another pretentious and smug pseudo artsy a24 dull drama sold as a horror film.
",dressedkill,03-Jul-19,"To top it off Ari Aster ripped off a Swedish film in 2003 of the same name and plot. Hereditary was incoherent nonsense and a boring drama. This is somehow even more contrived and moves and operates like an amateur effort with some ridiculous attempts at nuance and undertones that fail Completely. But now all of the hipsters will follow critics blindly and label it as masterful and claim people with an opposing opinion missed the point and are too unintelligent to grasp its ""intricate brilliance"" like they claimed with hereditary. Pure and utter drivel.","
            
            1/10
            
    "
Midsommar," Terrible
",eva-rebac,24-Nov-20,"This is the worst, most boring movie I have ever seen.","
            
            1/10
            
    "
Midsommar," Wicker Man Reboot
",jonathonmann,06-Oct-19,"Film was ok, definitely watchable but zero originality, personally I found the leading character irritating too. I think as a stand alone movie it's a 5/10 but I've given it 3 because it just rips of the Wicker Man which was much better","
            
            3/10
            
    "
Midsommar," 2 and a half hours of absolute fluff
",bangel3322,03-Oct-19,"There was just no point to this film. It dragged and was so boring. After Hereditary I was expecting something pretty spectacular, but this was the opposite. The best bit of acting was in the first 10-15 minutes but after that it was a total snooze fest. Having said that the main actress is very good.
However people who are into these arty, esoteric films will probably love it.","
            
            2/10
            
    "
Midsommar," If there ever was a movie I would want unseen, it's this one.
",mattias_fr,29-May-21,"I realise the purpose of this film is to shock you and disturb you, but the cinematography and scenery's can't hide the fact that I wish I never had seen it and I'm upset with myself for watching it to the end. The detailed violence was also uncalled for, the type you would find in a low budget, straight to video type of film. It's slow, the script is badly written, the characters are...well for lack of a better word, flat. Unless you are a hard core fan of films that is utterly disturbing, your life is to short and to important to spend on watching this. Oh, and just so you know, midsummer in Sweden is most Swedes favourite festivity of the year, with dancing around the pole, spending time with family and friends, eating, drinking and playing games. Period. :-)","
            
            1/10
            
    "
Midsommar," Terrible ""artsy"" movie.
",dragondraw1840,05-Nov-20,"This movie is basically about a cult mentally and emotionally torturing a woman until she psychologically breaks. It's a terrible movie that is trying to be ""artsy"".","
            
            2/10
            
    "
Midsommar," It's a Bear
",SnoopyStyle,01-Nov-20,"Dani Ardor (Florence Pugh) is suffering after her troubled sister killed their parents and then herself. She jumps at the chance to join her anthropology student boyfriend Christian Hughes and his friends who are following Pelle to a Swedish commune.Ari Aster has made two feature length films so far, this and Hereditary. No one pushes the envelope that far, right out of the gate. He is a filmmaker worthy of the attention. As for this film, his skills are not to be questioned. This is an unsettling story. When that member says matter a factly ""It's a Bear"", that's the moment I'm looking for the exit. Dani may be looking for something and the students may be more obsessed with their paper. The whole situation is spooky. The expert filmmaking may be covering up the emotional devastation of Dani. That's the first priority of the movie. Instead of flashy camera moves, it would be better to tell the beginning much more naturalistically. Her depression is the film's journey and it needs to set off as straight as possible. She could also be more specific in her journey. Again, this has to be her movie. I do like her journey. I don't care as much about Christian. There is a lot of WTF moments. Some of it is too WTF like Aster is deliberately pushing buttons. His expert filmmaking can come off like that. I want the pain, not a visual representation of pain.","
            
            6/10
            
    "
Midsommar," Overlong, Pretentious and Deadly Dull
",imlong54,12-Jan-21,I hate pretentious films with obtrusive camerawork and music scores screaming look at what a creative artist I am.. No suspense and lackluster acting. I could have cared less if any character lived or died. The original Wicker Man and a TV mini-series based on a book by Tom Tryon called Harvest Home are far better examples of films tackling the subject of Pagan religions in modern times. Skip this one.,"
            
            3/10
            
    "
Midsommar," Waste of time
",junehlee,10-Feb-21,"And waste of words.
i love theatre and cinema, but this ain't it.
just simple as that.
again, and again, waste of time and waste of words.
don't waste your precious time on this 'thing'.","
            
            1/10
            
    "
Midsommar," Pagan mystery
",albertusjohannesmaria,25-Feb-20,"Midsommar is one of the best drama/ horror movies I've seen in the past years. It's originality is way beyond the average horror flick. The movie gives a look inside Pre Christian Europe on fertility rituals, combined with lots of reminiscences to the Nazi era, where blonde females were sexually heralded to produce lots of children. Obviously based on Arian views on Women, for these Nordic girls innocence is an absolute requirement. Logically the dark side of the focus on fertility is sacrifice.The acting and art direction is top notch, which is unique for this genre.I'm kind of shocked by the many bad reviews. I think Americans have no clue as to interpret and determine Midsommar. But for me, as a European man who has studied history, this is fantastic mix about the black pages of our history packed in great fiction.","
            
            10/10
            
    "
Midsommar," The only disturbing thing is that people have given this film a good review
",sian_b_badger,29-Jul-20,"A poor attempt at reinventing The Wicker Man. Good acting, lovely visuals but the plot was just dire. The deaths would have been shocking had I not got half way through the film & thought ""Death would be a sweet release from this dreadful story."".
Watched this on my day off so bravo to the director & the writer who managed to rob me of some hours I'll never get back. Thanks as well to everyone else who said this film was good...I'm starting to think you all lied just so other poor idiots like me would waste their time watching it too.","
            
            1/10
            
    "
Midsommar," Horrendously bad movie
",hunterjpetrick,06-Aug-19,"The only good thing about this film was the cinematography. Random misplaced gore, sub-par acting on (some) of the actors parts, and just all around dumb film. Wouldn't recommend.","
            
            3/10
            
    "
Midsommar," Shocking descent into madness
",sgmi-53579,20-Oct-23,"If you've watched Ari Aster's Heteditary, you have a fair idea how he approaches his art. His latest features more slow burn horror, as twenty-something Dani suffers a severe trauma when her sister and parents are found dead; her boyfriend Christian invites her along with his friends, who are writing their thesis while traveling to a remote Swedish village - home to fellow student Pelle. Aster loves building tension, and he does so repeatedly, continually raising expectations that something just isn't right, including a rather effective tracking shot where their world is literally ""turned upside down."" There is gore to match some of the toughest slasher flicks, and lots of symbolism and cultural history packed into this feature, for those who might enjoy. It felt about thirty minutes too long for what it was trying to accomplish, and diluted it's payoff in the process. Horror fans may find themselves checking their watch a few times. It's smartly made, but lacks a central performance on the level of Heteditary's Toni Collette; but Midsommar remains an interesting and original picture that is sure to get people talking. In the end, isn't that all we ask when we go to the movies?","
            
            7/10
            
    "
Midsommar," Disappointing
",lorraineclifford-02161,17-Feb-21,"This took forever to get anywhere and even then it was rubbish, felt like I was in the Twilight zone, not enjoyable at all, don't waste your time.","
            
            1/10
            
    "
Midsommar," Hi. This is Simon and Connie. Bye.
",coatofsolidgold,16-Apr-21,"Gorgeous shots and tells a coherent but dull story. So really a 5, but I can hardly enable the 7.1 and trick others into watching.Most everything has been said, but what struck me is the way the 10 little indians go down. We meet Simon and Connie from London. They are engaged. They are said to have left. Mark is a jerk and, well, he disappears. And Josh is serious and, well, he disappears. And that leaves Dani and Christian who don't seem the least concerned. Uh, okay.And just because the audiences laughed does not mean the movie is full of black humor.","
            
            1/10
            
    "
Midsommar," Slow pace establishes the perfect ending
",Lovekrafft,22-Apr-20,"Part psychological horror, the subtheme of Midsommar is about roots and finding one's place. A metaphor for how our destinies play out when conflicting forces are at play. Dani feels her abandonment by her family as so devastating that she falls prey to the cult. In her eyes, things were both in and outside her control.
But to the viewer, we see someone almost willingly walking towards a conclusion.The soundtrack is mesmerizing, and the slow pacing creates a brooding suspenseOverall, a horror movie that deserves cult status",NA
Midsommar," Worst movie ever. I was laughing the whole time
",naturelover-01005,27-Dec-20,"The movie doesn't make any sense at all. It is definitely not a horror or scary. I started laughing throughout this movie simply for the stupidity and the awfulness.You don't care for any of the characters in the movie.. Nothing interesting ever happens in the movie. If you like to watch a sequence of gore and disturbing images for no reason at all. By all means watch this movie.The movie is absolutely absurd, bizarre, and pointless. They should just have not made this movie. The best way to enjoy this movie is to not watch it. You will be entertained looking at a wall for 2.5 hours instead.","
            
            1/10
            
    "
Midsommar," What a terrible movie I've just watched
",hussein_bahaa12,30-Sep-20,"It is weird and useless.Our main characters were very helpless, they didn't behave as normal people would do, they didn't try to run away when they knew those people were cruel.I have been waiting till the end to get a clear answer for
who are those cruel people?
Where is the government from all this?
Unfourtiontly the movie did not answer for any of that.The acting was pretty cold didn't convince me the slightest.A piece of garbage movie except for the Cinematography, and magnificently charming landscape, which without it would have been impossible to watch those cruel scary, and stupid Rituals.","
            
            1/10
            
    "
Midsommar," Pure tripe!
",microx96002,14-Apr-20,"Don't bother, if there was a 0 score it would be too much. Nonsensical horror cult drama, wants to be The Wicker Man and fails miserably. Not scary or frightening, but occasional stomach churning non-entertainment that drags on for two and a half hours. Save yourself the displeasure!","
            
            1/10
            
    "
Midsommar," Very disappointing.
",andymclennan,03-Dec-20,"I can't believe that this is the same director that did Hereditary, this is a massive let down.
Unbearably slow - which I could forgive if the characters and story were more interesting - and leads towards an obvious predictable conclusion.
I really really wanted to like this but I couldn't, it's bad on every level.","
            
            2/10
            
    "
Midsommar," WARNING. DO NOT WATCH. AWFUL.
",OpheliaV,08-Nov-20,"Watching this movie is pointless. Im so pissed off i wasted two hours of my life on this. The characters just scream uncontrollably, run around, or get high the whole time. The ending is dull and stupid. Do yourself a favour and pick another film for movie night.","
            
            1/10
            
    "
Midsommar," The reversal of Hereditary
",thebadatgaming,05-Jul-19,"Midsommar is the sophmore premier of Ari Aster, and this is a complete 180 to Hereditary but they share similar themes. Definitely not as good as Hereditary but it is shot so great, and the story keeps unraveling and not revealing all of the secrets infront of you but in suble shots that dont make sense until the end. Certainly more like a mystery drama with some horrific gore and implications of the great causality of the events we see play out. As said, this is the total oppisite of Hereditary and its definitely not as deep and dark but as Hereditary but has the some of the same tones, just in very different settings. In all i would reccomend this film to as many others as I can and is definitely going high on the favorite horror of 2019 list.","
            
            7/10
            
    "
Midsommar," Horrifically Wonderful
",LnineB,09-Dec-19,"This is by far the best horror film I've seen in the past five or so years. I've actually seen it three times since it's release and will watch it again shortly after buying the extended version.This film isn't perfect. It could actually be a bit too long and the middle sequence after the mid-act climax is WAY too long for such an intense climax. With that said, there are a few things that completely make you forgive those mistakes.1. Florence Pugh's performance : She's absolutely amazing and captures the intricate details of a person's psyche after experiencing a traumatic event. Her performance also justifies her actions later in the film. We are constantly reminded that she is broken and fragile. In that state she could be easily manipulated and should'e been nurtured instead of patronized.2. The first sequence, Mid-climax and finale. Like I said earlier the parts in between these sequences are a bit too long but these scenes are masterful, especially the build-up to the middle sequence. Aster reminds us , in the beginning of this film , that TRUE horror comes in the form of depression, suicide, murder and supreme lost of a loved one. The beginning scene is almost too much to watch, especially if you've experienced similar horrific acts. The Mid-Climax is just simply horrific. There's nothing symbolic about it. It's just something that you almost don't want to see ever again. The ending is tamer in comparison to the first two sequences but it does successfully wraps up a surreal experience in the most perfect way.3. The cinematography: The beginning of the film is dark and appropriate for the theme,but the rest of the film, almost 2-1/2 hours of it , is represented in a wash of light and colors. It literally looks TOO perfect , of which is exactly the feeling you should get once you meet the cult. By the end of the film the light and colors become annoying. Too me that's a good thing, because, also by then, you are finding out how horrific of a setting the land is. This is a perfect way carrying out a concept through the details of a film.4. The deeper meaning: This is of course my interpretation but the deeper meaning of this film makes it a masterpiece. I've seen reviews saying that the film is unrealistic and that there is NO story or mystery in the film. I actually think the exact opposite. it's unrealistic to some because it's an analogy of something that is very REAL . The complete disconnect we as humans have with trauma is represented clearly in this film. The story to me is about this disconnect with trauma or the lack of meaningful relationships. This is the reason someone can be drawn to cults or negative influences. The supporting characters in this film represent the everyday reactions and responses to horrific trauma by a lot of people today (ie thoughts and prayers). The main character represents the person that is truly grieving and is often left alone or made to think that their grieving is actually wrong. To me this analogy makes this film VERY realistic and actually more scary than other horror films.I absolutely loved this film and can't wait to watch the extended version of it. It's the well crafted, thought provoking, type of horror that we need in this day and time. 8/10","
            
            8/10
            
    "
Midsommar," Stupid movie
",gkarlos-gomes,25-Mar-21,"It is a full of clichês, horrible acting, indecent, immoral and anti-christ movie...
The end of the well...
An insult to the intelligence!","
            
            1/10
            
    "
Midsommar," Long, but not strong.
",davidklein-06399,09-Jul-19,"Its certainly attempts to strike the mold of bad Kubrick films or maybe a young David Lynch film, but it gets itself bogged down in poorly establishing a random Sweden backwoods ritual and characters who are never really engaged. Its not very artistic, either. Its visually boring, stale sound, or pure bad acting makes it laughable in parts. Its not a horror film. Its not a drama. Its pure silliness. Pagan bear suits? Save this thing for a midwinter's night on your death bed with a bad cold, if you want a bizarre, kooky movie while on Nyquil. Wanted to like it. I hate ""jump scare"" fodder like Annabelle and Childs Play. But this is not even as good as those because it TRIES to be. THINK ""The Village"" by M. Knight Shaymalar","
            
            3/10
            
    "
Midsommar," in one word ""AWFUL""
",MasodMg,12-Apr-21,"It was just waste of time. Beside the great cinematography, the whole movie was ridiculous and at the end i was just laughing. It would be away better as a comedy though.","
            
            1/10
            
    "
Midsommar," THIS IS RUBBISH
",dentnarialaa,01-Oct-20,"This is even doesnt deserve a star . I had just to give it to write this ..this is the worst movie ever .. boring disturbing wreckage.. dont ever bother yrself to waste yr time watching it !
Garbage","
            
            1/10
            
    "
Midsommar," A Full Swedish Nightmare, But Entertaining.
",itsactuallyamanda,03-Jul-19,"I did not really know much about Midsommar as I only saw one trailer but Midsommar is one of those movies that you see the trailer for it once and you feel like ""What in the hell is this?"" but let me tell you, A24 and Ari Asters delivered a true and incredible horror movie experience. The emotions, the action, the characters and the overall story was truly amazing and as a mega horror movie geek, I can tell you that the horror in the movie will not disappoint you at all. I also have to give props to Florence Pugh who delivered an incredible and I mean it, INCREDIBLE performance as the character Dani. Her emotions and acting made it seem like she was actually part of it. And we also have to give credit to Ari Asters for taking/making this make believe festival (or at least I think it is) and making it so realistic. If you need a good horror movie or a good movie to go see, don't see spiderman, go see Midsommar!","
            
            9/10
            
    "
Midsommar," 8.6 of 10. Fantastic art, cinematography and performance
",EmmettvanHalm,07-Feb-20,"Midsommar
8.6 out of 10-
-Plot/Screenplay: 8.3
-Premise/concept: 9.3
-Edit/Pace: 9
-Characters: 6.6
-Dialogue: 7.6-Performace/Direction: 9
-Casting: 8
-Cinematography: 9.6
-Sound/Music: 9.3
-Art/Digital: 9.3","
            
            9/10
            
    "
Midsommar," People are high, why so high rated, trash movie!
",sklomia,09-Apr-21,I have watched a lot of horror movies and this one is really really terrible.Definitely wasted of time!,"
            
            1/10
            
    "
Midsommar," Not for fans of 'The Nun'
",dmbelafan,05-Oct-21,"There's not's much to say for people who are giving this 1-star ratings, other than there's no accounting for taste. If you prefer horror that spoon-feeds you an abundance of the unnatural and grotesque, then you'll be better served by other films.Midsommar is a powerhouse of unsettling storytelling. In a genre that relies on pitch black rooms and camera angles that obscure the jump scare coming around the corner, it instead thrusts the entire movie into bright sunlight. It doesn't need an unending stream of unexpected scares, because seeing them coming from a mile away actually works *better* and forces the viewer to sit helpless as they know (at least part of) what's coming. In a movie so intentionally contradictory, the moments lacking ambiguity feel obviously deceitful and put us on edge for the fate of the characters.As others have mentioned, the cinematography is outstanding. Dialogue feels very grounded, and the performances of the leads, especially Florence Pugh, are excellent. In addition, MY GOD the soundtrack - The Haxan Cloak (Bobby Krlic) deserves all the praise for his mix of atmospheric pieces mixed with bright, cheerful pieces when appropriate.This is not an obvious film. It treats its audience with respect and puts things in plain view while hiding its lies in plain sight. I would not go into this if you are in the mood for traditional horror - but I would gladly recommend it to any movie lover who simply wants to see a well-made film.","
            
            8/10
            
    "
Midsommar," Completely nonsense
",storm-65135,14-Feb-22,"I watched this with very big expectations especially after watching hereditary. But i just can say that my 3 hours were complete lost. There was no sense, no consistency, nothing meaningful, it was a complete chaos. This is not scary, not entertaining, not funny, not exciting, what a waste! I am giving 2 stars just because 4k-10Bit-HDR recording has really good quality (:","
            
            2/10
            
    "
Midsommar," Satire of Religion Masking as a Horror Film
",jmholmes-73727,05-Jul-19,"Can a movie be creepy, funny, horrifying and enormously entertaining throughout? This is the cornucopia of delights Ari Aster has produced in his second offering. Two ingredients that seem to have fueled his inspiration are, of course, the original British version of The. Wicker Man (quite an achievement itself) and the scores of Friday The 13th slasher movies where groups of youngsters go on a vacation to be killed off one by one. His movie rises to the level of the first and transcends the level of the second formula. One of the most remarkable things here is the first 20 minutes or so which create a traumatic situation that causes the young couple to appear annoying and psychologically questionable - so that as the story progresses we do not have the compassion for them that would otherwise make their ordeal unbearable to watch.
Important to note is that there is not one scare or ""jump moment"" in the entire movie. This is not a complaint, merely a warning to viewers who might see this as a failure, which, of course, it is not. The horror here, as it turns out, is all-pervasive and throughout all the bright sunny faces and clear landscape of the Swedish countryside. It is in the cult members' drinks, their food, their soil and their beliefs. The horror is in the way they live.
Hopefully Swedish people with a sense of humor will not be offended by the script's locale. It would be interesting to see how the movie ""plays"" in that country's press. One comes away from it eager to avoid the next chance one gets to attend a prayer service or join a group seeking some kind of so-called enlightenment - regardless of the country.
Hat's off to Ari Aster as he boldly goes down his dark, clever path.","
            
            10/10
            
    "
Midsommar," I was entertained!
",R_Alex_Jenkins,31-Mar-20,"If you look at the larger picture, the overall plot is unrealistic: a guy leads his American friends to their ultimate demise, which is never going to happen because of the wider implications for him and his entire community. This is not a video game and police do not miraculously forget about a group of missing persons, making the basic premise of the film somewhat ridiculous.But was I entertained, did I think about it afterwards and am I writing this brief review? Yes. And the more I think about it, it's almost horror genre gold. Gold in the sense of laughing out loud at a woman singing in a shrill voice while holding the hand of another female while literally getting ceremoniously fucked, but admittedly rolling my eyes and getting a bit bored by the end, but perhaps I'm just lucky at having watched junk TV on Netflix lately, which makes me appreciate the very slow pace and stupendous acting in this film while also understanding that it's not supposed to be serious or something you can draw real-life conclusions from, and also because I knew nothing about the film beforehand and had zero expectations.Entertaining, unexpected, but rather too long and quixotic for many people's tastes, but with references to Lars von Trier in a less sinister but more directly accessible and enjoyable format, to in-bred horror communities and classy Wrong Turns or even Kubrick's Eyes Wide Shut or Harrison Ford in Witness. So inviting, and yet you wish you'd stayed away.","
            
            8/10
            
    "
