"","Movie_Title","Title","User","Date","Content","Stars"
"2544","dune"," disappointing","celtigra",2023-06-07,"i was looking forward to seeing this remake of the 1984 edition of dune. i have read all the books and seen all the various follow ons as well. i must admit i was most disappointed. to someone watching the film with no knowledge of the books i think it would have been most confusing. my main complaint was the actors' diction. they all seemed to mumble and unfortunately the edition i watched had no subtitles. parts of the book were left out and the whole film did not run smoothly. it is a huge book and i understand the need to split it into two parts, but surely if they are doing this they could at least keep in some of the more important parts. the special effects were good as were the costumes. the acting was ok but to be honest i preferred david lynch's version from 1984,",5
"2545","dune"," a movie for the big screens","natgian",2021-10-05,"already went to the cinema twice to watch it, i just loved it. the cinematography, the music, the atmosphere - this is the kind of movie made for cinemas - top notch 👍🏻",9
"2546","dune"," astonishing...","vitalik_denys",2021-10-02,"tremendous work has been done by the director and the rest of crew. as a result - we have another classic. amazing performance by the actors. there is one thing you will not like - after watching the movie, you will submerge yourself into the atmosphere of «dune» so much so that you wouldn't want to go back to reality.",10
"2547","dune"," a new standard for epic sci-fi movies","tomimt",2021-10-03,"i have a small dilemma in what comes to reviewing dune: is it a 9 star or a 10 star movie. in the end, i decided to go with 10 stars, as it is a magnificent adaptation of the book and it is a vastly better adaptation than the highly flawed lynch movie from the 1980s. the reason i'm having a small debate is, that it's only a half of the novel, waiting to be concluded in a next movie, which is something i truly hope will happen, as villeneuve's dune deserves to be completed.dune is a tremendous achievement and a first movie in ages, that has managed to leave me speechless. it is a massive epic in every sense of the word, leaving you craving more. it's definitely a movie you need to watch, as dune really rises the bar to a whole new level.",10
"2548","dune"," superb universe building, needs necessarily sequels","giulio1501",2021-09-16,"what an amazing piece of art by villeneuve. superb cast with a very strong performance by chalamet and ferguson, excellent special effects and costumes.the direction by villeneuve is elegant, maybe too slow in some parts but overall very good.surprised for the role of zendaya, very limitated in this first movie but maybe it would change in the sequels.hoping to not flop at the box office because it has the potential to be the best sci fi saga ever made.",10
"2549","dune"," dune part one","koolrobot",2021-09-17,"this movie is a set up for part two i dont get why it is hidden in the marketing for the movie. i think it would help prepare people's expectations for the movie that it wouldn't have a satisfying ending.but knowing that the movie on it's own is great it is more of a experience rather than a regural film as are most villeneuve's movies. the look of the world the people's clothes have such other worldliness to them but yet looking familiar it is very good production design.it can feel a bit long the pace is slow perhaps even to slow in the middle part and that is my only real critcism of the film.",9
"2550","dune"," again the myth of the chosen one with great fx","indagar",2021-09-27,"if you survive the first 30 minutes of grandiloquent dialogues, you'll get to watch a good movie with a lot of great fx and action sequences.it's called ""dune: part one"" and it seems there will be a trilogy.",9
"2551","dune"," superb universe building, needs necessarily sequels","giulio1501",2021-09-16,"what an amazing piece of art by villeneuve. superb cast with a very strong performance by chalamet and ferguson, excellent special effects and costumes.the direction by villeneuve is elegant, maybe too slow in some parts but overall very good.surprised for the role of zendaya, very limitated in this first movie but maybe it would change in the sequels.hoping to not flop at the box office because it has the potential to be the best sci fi saga ever made.",10
"2552","dune"," dune part one","koolrobot",2021-09-17,"this movie is a set up for part two i dont get why it is hidden in the marketing for the movie. i think it would help prepare people's expectations for the movie that it wouldn't have a satisfying ending.but knowing that the movie on it's own is great it is more of a experience rather than a regural film as are most villeneuve's movies. the look of the world the people's clothes have such other worldliness to them but yet looking familiar it is very good production design.it can feel a bit long the pace is slow perhaps even to slow in the middle part and that is my only real critcism of the film.",9
"2553","dune"," again the myth of the chosen one with great fx","indagar",2021-09-27,"if you survive the first 30 minutes of grandiloquent dialogues, you'll get to watch a good movie with a lot of great fx and action sequences.it's called ""dune: part one"" and it seems there will be a trilogy.",9
"2554","dune"," boring beyond belief","drednm",2021-11-03,"snail's paced bore. i couldn't understand half of what was said (not that it mattered). i was hoping the big worms would take over since they were more interesting than the lousy actors.",NA
"2555","dune"," dune: part one","joblothemoviecritic",2021-11-22,"5/10 - impressive visuals/technical aspects and a pretty stacked cast can only do so much to lift up a relatively boring story that drags on for much of the runtime.",5
"2556","dune"," denis villeneuve knows how to do it","whoiskvn",2021-09-24,"so this is actually my first movie review ever but i had to write something about this beautiful masterpiece.the special effects in this movie are literally perfect and everything looks 100% real (except in one small scene which is a vision anyways so not that bad)the cinematography is one of the most beautiful and breathtaking i have ever seen in my lifeas someone who read the book i can say that the story got adapted very well and altough villeneuve didn't include some scenes from the book (which is completely normal unless you want a 10h long movie) imo you get every important information from itthe casting is perfect and i think every actor fits 10000% to his rolethe action was extremely cool and well done, especially the fight scenes with duncan idaho (jason momoa)i loved the little details and hints the movie gives you that will probably get explained more in part 2 (for example muad'dib, if you know you know)i am so happy that this was only the first half of the first book because dune is honestly too much for just one movie. i really really really hope we get at least a second one and if that's the case and villeneuve is able to stay at this level of quality it could even get better than this one because the second half of the book is epicall i can say is that i trust him 100% with dune from now on.dune (2021) 10/10.",10
"2557","dune"," one of the best movies i have watched","ivmoliv",2021-09-20,"dune is a extremely good movie, that started out very mythical and kinda creepy. but then everything started to clear out. i think that there were some things that still could have been explained better.i also wasn't there for a minute or two and tons of thinks happened. at the half if the movie it dropped down for me because there was some useless stuff.but it was still great because of the acting and story!",9
"2558","dune"," what a masterpiece.","lessthanpeaceful",2021-09-16,"just watched it and i'm out of words. perfect score and cinematography, dialogues and actions between the characters flow without any force and create its unique universe. a movie i'd want to watch multiple times for sure.",10
"2559","dune"," lame, colourless adaptation, uninterestingly acted, gassy and dull","groverdox",2021-12-16,"frank herbert was a guy who stumbled upon a brilliant idea, completely failed to bring it to life on the page with his total lack of writing ability, and yet was rewarded for his efforts anyway when his book became a resounding success.i can't imagine how hard it must have been for him to write it. he could barely string a sentence together, and utterly failed to make multiple sentences flow. it must have been painstaking for him to write, and it was certainly painstaking to read.and yet it became a bestseller, and did for sci-fi what lord of the rings did for fantasy. people really don't ask for much when it comes to talent in writers, do they? tolkien is another example. and thomas harris. perhaps people read so rarely that they don't expect to find the writing engaging, and so don't notice when it isn't.""dune: part one"", the movie, is about as dull and lifeless in style as the book was in execution. there is even so little colour to its images that you may as well be watching a black and white movie. it doesn't even have an arresting look, for all the money that obviously went into it. and the actors are boring: what does timothee chalamet do, but look wan, pale and wide-eyed? and jason momoa and dave bautista? jessica was really the protagonist of the novel, a strong, female character before that became a tired cliché. and baron harkonnen was a pretty cool villain. here the actress who plays jessica is boring, and the always dependable stellan skarsgard is barely on-screen as the baron.i often considered turning off ""dune: part one"". it was so boring and was never able to grab my attention. i stuck with it for some reason. maybe because, for all its faults, at least it kept up a pretty good pace, never spending too much time with its wafer-thin characters. so i made it to the end. i shouldn't have bothered.",4
"2560","dune"," cinema at it's best","andreytarantsev",2021-09-20,"what an experience this movie was in imax. this timeless masterpiece of a story transformed into an immersive visual and sound feast. do yourself a favor by watching it on a big screen - exactly how this movie meant to be seen. the only downside might be an abrupt ending which left audience wanting more.",9
"2561","dune"," it certainly feels like ""just the beginning"", but by god am i ready for more","thevictoriousv",2021-10-03,"i am confident denis villeneuve's dune will go down as the definitive screen version of frank herbert's revolutionary novel (as with greta gerwig's take on little women; technically the latest one of many, but undoubtedly the finest).we all know the 1984 david lynch version and how fate was unkind to it. some will also be aware of the previous attempt by alejandro jodorowsky, as documented in the film jodorowsky's dune, where the concept art by h. r. giger at least eventually gave us 1979's alien - this particular dune adaptation was ultimately lost.now, we have what's possibly the ultimate dune film, and its director has been exquisitely selected, having previously expanded on ridley scott's blade runner in a way that made the world feel larger, without forgetting the themes and internal rules of what it set out to adapt. (i know a certain other science-fiction/fantasy franchise that's been having some trouble with that; it was about stars going to war or some nonsense.) granted, had villeneuve truly been free from sony's influence when he made blade runner 2049, we wouldn't have had rick deckard's involvement spoiled by the advertising.as for dune, the world of its source material indeed feels more awesome in size - and intricate in detail - than in the 1984 film, and villeneuve's knack for imposing visuals and atmosphere, resulting in that sense of interstellar awe that good science-fiction ought to bring, remains untarnished. he understands the sheer otherworldly potential of cinema, better than many other blockbuster-makers.hollywood can render new cg worlds, ""cool"" creatures, and idiotic action scenes starring black widow to their heart's content; they will always seem cartoony and predictable without the right shading, weight simulation, framing, and sound design. it looks and feels as if we've entered a distant moment in mankind's future, where the sights are truly new and humbling, yet our proclivity for conquest, fanaticism, and imperialism remains the same - they're not just dangling cybertron or lamentis in front of the adult babies' faces.that being said, i admit there are some things that seem studio-imposed for the sake of juicy pr, including race- and gender-bending of various characters. the reason given by warner bros is that reworking those characters served to complement their roles in this universe; to better mirror our own peoples, or perhaps predict their fate. i understand the book was partially inspired by middle eastern culture and islamic scripture, and that white-washing the ""fremen"" in particular might've weakened its impact - and, for lack of a better term, its relevance. my only issue here is with the cringey reactions from the usual journalists.this is to say nothing of vanity fair's generation z-friendly reporting that timothée chalamet's character will be akin to greta thunberg if she was, and this is an actual quote, ""a jedi with a diploma from hogwarts"" (which several droning stans probably think she is already). i don't know that dune ever panders to the little activists quite so embarrassingly, but the article surely turned some heads. this is what matters.speaking of actors, the film features a myriad of hollywood stars, all of them seminally cast in terms of both appearance and skill. chalamet now plays paul atreides, oscar isaac portrays his father leto (the duke of house atreides and the new head of the ""spice-mining"" colonies of planet arrakis), rebecca ferguson is lady jessica, zendaya is chani, josh brolin is gurney halleck, jason momoa is duncan idaho, javier bardem is stilgar, charlotte rampling is gaius helen mohiam, and stellan skarsgård (gloriously) plays the beastly baron harkonnen.there's also dave bautista as harkonnen's most trusted nephew and david dastmalchian as piter, the ""mentat"" of his house/planet. many of these characters barely get an introduction - which is one of many ways that dune feels exactly like what it is; the first half of the first book.of course, not everything in the film feels ""new"". we've naturally been to the world of dune before, albeit a cornier version of it. some images and themes bring star wars, mad max, the chronicles of riddick, and oblivion to mind (note that the dune books predate these works by a minimum of ten years), as well as previous villeneuve pictures like arrival and the aforementioned blade runner (there are even some visual call-backs to his first masterpiece incendies).but it's the sense of scope he brings to these visuals that make them feel truly alien and intimidating, albeit maintaining a human element (i.e. the many great characters and their roles in the system) that makes this future seem believable; a world where computers are banished but we've discovered the ""spice"" that may make our meaty brains surpass the computational power of machines. there is a sense that we've come a long way, possibly much too far.",9
"2562","dune"," a truely devious lick","danielmullin",2021-09-17,"there is no doubt in my mind that this film has pulled off one of the all time greatest devious licks. just the way its able to subtly moisten you up and then actually ram it in you is insane. awesome expansion of the star wars universe.",3
"2563","dune"," on the border of pretentious","magadalwarmayur",2021-09-19,"it is not denis's best work which still remains to be incendies but it is not as bad as enemy.this is good film with great visuals and soundtrack , but sometimes it drags which is not good sign if you like his blade runner you will like this.",8
"2564","dune"," ignore people who say it is to slow","sennaschouten",2021-09-19,"this movie is excellent. from the music to the amazing cgi and acting, the story of dune is being shown in a spectacular way in this film. the actors are perfect with their roles and they all do a great job. from the beginning this film instantly drags you into another world by help of the amazing work of hans zimmer once again. people saying it is to slow expect from every movie to be full of action and jokes every few minutes. this movie is more about the art deep in it. it is such a detailed and deep story, you really have to put yourself into it. once you have done that the only thing you want is more of it. 10/10.",10
"2565","dune"," amazing movie and incredible visuals!!","rikkesofie-56560",2021-09-23,"you have to watch this movie, i enjoyed every second of it!! i cannot wait to see part two!",10
"2566","dune"," thank you denis for offering us another great cinematographic experience","ameliethomson",2021-09-20,"i've always been a fan of denis villeneuve since i watched incendies. he reminds me of nolan's ability to combine the beauty and intelligence of independent cinema, with the intensity and thrill of blockbusters.dune is no exception : i was completely transported, i wasn't on planet earth, i was on arrakis. visually, it's totally out of this world - no pun intended - it's pure perfection.the charisma of its main actors (mostly timothée, zendaya, oscar, and jason) bursts the screen. i don't understand some people say « nothing happens » it's packed with action, and i literally didn't feel it was 2hours and a half long. it's a sci-fi masterpiece, denis has done it again, can't wait to see the next episodes!",10
"2567","dune"," made my top 5 favorite movies of all time.","liampruvoost",2021-09-23,"this was by far one of the best movies i have seen in my entire life and it does justice to the novel.screenplay, soundtrack, vfx... everything was incredibly well put together. i have absolutely nothing bad to say and can't wait to see part two.if you love sci-fi or just, good movies, look no further.",10
"2568","dune"," a visual masterpiece","feliasolling",2021-09-18,"this movie was like nothing i've ever seen. it's most definitely something else. strange in a way. you have to be prepared for a very different type of sci-fi and all in all movie experience. it was incredibly intense, engulfing and detailed. it was slow paced in a way, but all the while something was happening. it was beautiful in a cold and barren way. i really liked it and was completely captured by the visuals in particular.very excited to see where the story will take us in part 2.",8
"2569","dune"," i lasted 43 minutes...","durham100",2023-07-18,"and then gave up. i felt like i had started the movie in the middle and had missed the set up or i was watching a sequel without having seen the first. nothing happens. it is so boring. i get slow burn, i get epic, i get cerebal sci-fi but this isnt any of those - it is simply boring and pointless. i dont care about the characters, i don't really care about the story as, as far as i reached, there wasn't one. it looked okay but again, nothing out of the ordinary compared to other big budget sci-fi films. i get people are loyal to the book and there is a devoted following but how people can throw around words like ""epic"" and ""masterpiece"" and""genius"" etc is, i think, wishful thinking as this movie is none of those. i would normally criticise people for reviewing a movie they have not fully watched, but if i feel how i do after 45 minutes then i'm afraid that's a bad movie. a massive disappointment.",2
"2570","dune"," amazing movie!","susan04",2021-09-16,"i decided to read the first book last year, and though it was really hard to get into at first, i thought the story was really great. the movie turned out exactly as i had imagined it while reading. the cgi was awesome and the soundtrack was great!",9
"2571","dune"," a hard movie to review","alexfolkesson",2021-09-30,"dune is a hard movie to review. as an adaption, it's perfect. however if you're going to judge it by itself, as it would be an original story, the score would be different. dune relies on its sequel as the book is > one book. this becomes very apparent in the phasing of the story as the structure does not fit in the one movie. but as an adaption, dennis villeneuve could not have done a better job.the visuals are good, not as amazing as villeneuve's blade runner sequel, but good. the acting was good, the only issue is maybe jason momoa because of his big brother type character that feels forced, almost disney-ish happy go lucky to make the movie more funny. this movie takes itself very serious, but when it tries to be funny the humor falls flat, however the movie tries to be funny in very few moments. the blame for momoas force character is also not the actors fault, but the screenwriter.if you are a fan of the book, then this movie will be amazing. but if you have not, i think the feeling of boredom or the thought; ""when is this going to end"" is going to pop up in your head. it's a hard movie to review as it relies on its source material and it's sequel, but a good movie nonetheless.",8
"2572","dune"," epic cinematic masterpiece","uniqueparticle",2021-10-25,"this is one of the best imax experiences i've had with an exhilarating soundtrack that flowed so well! i'm glad i got to see this with a good friend named joe he's great to be around. anyway denis villenvue directed such a wild ride that enthralls you from start to finish and i would say there's no complaints dune has everything you'd want in it! i think if anything i'd say i don't understand why so many people get up during the movie there was a big audience a portion of which got up often i'd much prefer being prepared to see everything. i loved dune worth every penny.",10
"2573","dune"," this is only the beginning!","knbrates",2021-09-15,"i must admit, i still believe ""frank herbert's dune"" to be unfilmable. i realised that, watching dune: part one in my local movie theater today. that's why people who have read the book should see this movie adaptation as a single piece of art.forget the book while watching this movie. dune, the book drives on the thoughts and inner emotions of the characters - the things that are left unsaid. visually, that can only be adapted to a certain extent.villeneuve has done a better job than anyone could ask for. i think he had to compromise on not bringing even more details to the movie, considering that the majority of the people will not have read the book. the information overload would have been difficult to follow for most.this movie is definitely slow, so if you are accustomed to constant dopamine stimulation then you might find it boring.the visuals in combination with the sound/music are hauntingly beautiful and will stick in your mind for a long time. i got goosebumps almost throughout the entire movie.dune: part one definitely serves as a stepping stone for dune: part two, and more to come...
if you are looking for action, dune: part two is definitely the movie to be waiting for. so grab some friends and go watch this movie.make ""dune: part two"" happen.this is only the beginning.",9
"2574","dune"," great looking but without depth","bonobo13579",2023-03-26,"i'd been meaning to read the book for years and with the film coming out i thought it was about time to get into it before watching this.having read it, i can see why it was deemed unfilmable. so much of the plot is held within character's internal monologue and very complex political interactions. unfortunately while the film looked great and was faithful to a few of the scenes, it failed dreadfully to bring any depth to the story. there is no background to speak of with any of the characters who appear and disappear as quickly as they came. from this point of view it has to be seen as a failure, both for people who have read the book and find it lacking. and those who haven't, who either won't get it at all, or will see some weak mystical matrix / star wars type hybrid.disappointed with this, i think i'll seek out the series.",6
"2575","dune"," no unnecessary stuff","timoulrich",2021-09-18,"finally a movie without the typical ""women can do everything better"". i went to the movie and i really enjoyed paying to see it. dunno why those guys in hollywood think i have to give them money for insulting white men in cinema.thanks for this movie!!! 10 out of 10
i could write some more stuff and there is much more to praise but i really wanna point out the no agenda thing.",10
"2576","dune"," high quality big budget film","dreamersunit",2021-09-17,"dune is a fantastic big budget film and it's a visual and sonic joy to watch what happens when expert craftman get money to work with. it manages very well to pull off the balancing act of begin a tendpole movie and a immense creative undertaking, so shortcoming of the storytelling are easily forgivable. it all feels a bit like a very high value tv series, but that's actually not a bad thing. the only thing that annoyed me was not being aware that this was only part 1 of a two part film and the second has not even been shot yet! wb has to produce the sequel or all hell will break loose.",9
"2577","dune"," epic in every sense","beno-11",2021-09-29,"dune is an instant classic; imo the greatest sci-fi movie of this century, among the best movies of all time. it does pretty much everything right. it's close to flawless. the visuals will leave you breathless. they are overwhelming in their scope, detail and vivid clarity and i'm not talking about pixel resolution. dennis simply sees the unimaginable, fictional worlds in distant future with vivid, intricate, multilayered clarity. it's a rare, super special gift he possesses. all of the characters carry mystery, depth, sensibilities, strengths and insecurities and they feel incredibly relatable. you feel them, even in their most surreal circumstances.visual effects, spectacular locations, set designs, music score...this movie maxes and crashes through every metric. the story is vast. vast. 2.5 hours are needed to establish the perimeter of dune, rough outline of the characters, the hierarchy, the game itself. you're left wanting for more. and wait we will. 10/10 from me.",10
"2578","dune"," to tell the truth, i am not impressed","denis888",2021-10-31,"well, where to begin here? long, very long movie of a very slow pace, with very dark and gloomy lights, very dour mood and very depressing feeling overall. it produces a rather sour taste and this sand sees to ooze everywhere. timothée chalamet is ok, but he is not yet the star to save the whole production. other more mature stars, like rebecca ferguson or oscar isaac seem to be slightly better off here but the whole plot does not allow the to be beyond very tight frames which stifle them a lot. zendaya or josh brolin are so limited in their screen time that it is almost null and void. maybe, jason momoa is the real winner here with his bright and powerful prsence.generally, the aftertaste is dour and sour and leaves no desire to wait for the second part, as the unbearably slow tempo of the first part and dark brooding atmosphere produce very limited wish to persevere.i'd say i am not impressed. surely, this one is better then the awful 1984 version but still leaves much too much to be desired. to tell the truth, this is not my captain speaking.",4
"2579","dune"," the best sci-fi i've ever watched","benjaminnieuwenhuijzen",2021-09-20,"going into this movie my expectations were insanely high. and i must say that i came flabbergasted out of the cinema. i watched it in imax with my girlfriend who had a tough time getting into the movie for the first 30 minutes. i did not, but i did some research about the characters, plot etc without it being spoiled for me too much. i've never seen the original movie so i don't know how well it compares to this one, but i got to say and i quote: ""this is the best sci-fi that i've ever seen in the cinema"" wow what a movie! from the details to the way shots are being filmed to the cast to the acting to the story and even the music, everything is spot on! i've never seen anything like it. the only reason that i don't give this movie a 10 is because there is no ending. this is very much a ""part one"" so don't expect to get a movie that comes full circle at the end. it leaves many questions unanswered and i can't wait till the time that they (if they ever will) bring out part two.",9
"2580","dune"," visually stunning","the_don2001",2021-09-28,"visually stunning. beautiful cinematography. great world building and direction from denis villeneuve. amazing and powerful soundtrack by hanz zimmer. good performances across the board. can't wait for chapter ii.",10
"2581","dune"," the meh combination between game of thrones and mad max 4","dakuchonekobing",2023-03-10,"i am one of those people who have never read this novel. maybe dune fans are always waiting for great things from the book to unfold before their eyes, so they will tend to want to overrate this movie, and i understand that. i was overwhelmed by the monumental scene that the film built in nearly 1 hour from the time the movie started. the architecture of the houses and costumes of the characters are really attractive. so beautiful. the music is also great. hans zimmer did it again. he's a genius. the sound is also unique and engaging. that's right. the sound of the spacecraft's engines, the sound of the laser guns from the defensive bunkers,... i think these surpass the star wars series. and rebecca ferguson, well, i love her acting. the production design is truly top-notch. couldn't be any better.but if we take out all those flashy things, what do we have left? a troubled story between outer space clans, a clan purge, a surviving boy. that sounds great, but everything turned out is so lacking in depth. towards the end, the climax decreases and i just want it to end as quickly as possible. big worms in the sand? meh~ it's not scary at all. too many slow motion scenes, the visions of the psychic boy, professor x? meh~ too many, too unnecessary. aquaman, appearing as a bodyguard, rushes to sacrifice and leaves nothing of value? meh. set in the future with many spaceships, and these people fight each other with knives? meh. the atreides family massacre really ruined my expectations, it looked like a failed version of 300 or tron legacy. and the boy was chosen for no reason, easily winning the strongest warrior at the end of the movie? meh~ and his mother watched, enjoying the battle. jessica's mind development is great at first, but by the end of the movie this also falls apart. and the mysterious dr. yueh too, maybe they should let him speak arabic instead of chinese. are we watching a movie with an arabic vibe? yes?perhaps my satisfaction stayed in the ""black library"" scene where paul's fear was tested, which was my only favorite scene. the rest makes me wonder if i should wait for dune part 2 or not.",6
"2582","dune"," too slow, very unfocused and missing important parts","abisio",2021-09-26,"denis villeneuve is not a bad director; but has a really pacing issue. most of his movies like the arrival, blade runner 2049 over welcome their stay. both of them could have been far better with some minutes less and more focus on the main story.dune makes exactly the same mistake; most of the movie is in david lean mode (lawrence of arabia) with too long takes on the desert, on the rocks or deep dramatic and profound looks of the main characters. adding to the agony; the very confusing dreams or visions; and about a 1000 takes of zedaya digitally enhanced blue eyes; there is very little time left in the two and half hours to complete properly the story. solution; trust people to see the older movies, the tv series or read the book and take out essential parts. the baron other nephew (feyd), the emperor and his daughter or transport union creatures are nowhere to be seen.the conflict of interest is barely explained in a few lines of dialog; the duke achievements with the fremen are not given any importance.a friend of mine, not familiar with the above, ask me what was happening and who were some of the characters; so do not expect to understand most of it if you are not familiar.in the acting department; chamalet is fine but he does not look as a rebel fighter; more as a scared young boy some mother issues. fergusson however is very good she even survives her many many face close-ups.for those who complained about lynch's 1984; in this one story is the basically same but with slower pace. lynch made a more compelling first part in 60 minutes with far easy to understand and with more character development than the 150 minutes in the new version. the only noticeable difference; the insinuation of some complot from the bene gesserit with jessica involvement.last but not least; while the visuals are too spectacular; action scenes are not and with little or not emotion.in brief; better visuals but not much more than the old movie and the series.",4
"2583","dune"," dune , masterpiece of modern movie making","jagesara",2021-09-19,"review of ""dune"". part one. newest blockbuster of director denis villeneuve (from ""bladerunner 2049, sicario, arrival, incendies""etc). and what a successful attempt to bring the book alive on screen. it's magical, mystical and mysterious throughout every scene. the music is an important participant in creating the right atmosphere for the viewer to understand the time and the circumstances. and music director hans zimmer has delivered plenty. the year is 10191, people are living on all kinds of planets. however, human greed has not changed after so many centuries, still no healthy evolution there. the hunger for power, colonialism and superstition is still part of the world. daily life has blessings and challenges. the struggle to hold on to good values in ethics is real. as always the game between good and bad is started with planning, with a little seed and a lot of hope. there are several stories, all part of the big one, intertwined in brutal action, philosophical conversations and fearful experiences. some have to die, to save others, for the greater good. some have to be born to lead the way, for who? are they fanatics, are they truthful or is this just some insane human interaction of trying to become gods/godesses? villeneuve has thrown quite some questions and it's not easy to find answers. what/who is really good, can we question someone's motivation, cause good and bad are never crystle clear. can prophecies be manufactured by careful planning ? and is the obvious mistake overlooked, the things we can't control. if we take a look at the scenery, the desert itself is an absolute entity that can control, break and devour humans. at the same time it provides ""the spice"", making humans addictive, dependent and always ready for war ! whoever possesses the spice, will rule the world. it's the major asset in the galaxy that can determine life or death. and still, humans can't find a way to work together and have the best of all that is provided by nature. this is to me the main plot of the story. those who join hands , in trust and friendship, can go a long way. they can enlighten others, be a role model and maintain (world)peace. when this doesn't work out it's for a simple reason, ""the level of perception"". not everyone understands what has to be done or what has to be not done for the greater good. only a simple reason and explanation: the big ego. that's why paul atreides, who is to be the great saviour/hero, is tormented by all the visions and actions. he can foresee the outcome but is never sure that it will really happen this way, because he's still learning about his powers. he's such a good child and student, tries his very best, but understands only half of what is happening in the world. so sometimes he gets devastated with every setback. at such a young age he already has to fight powerful enemies. will he live up to the prophecy, become the great protector, or will he change the course of his fate and fight his way through all the battles he dreamed of ? will he find the love of his life, will love be part of the blessing? when one has so many burdens in life, it's mighty hard to bring back peace and understanding in the world. we'll find out in part two ! villeneuve has really stretched his talents this time, in adaptation, in a high-level storyline, in music, in the amazing casting of the characters (ferguson, momoa, isaac, brolin, zendaya, bardem etc) and in making us feel what paul feels (despair and hope). entertainment, multi action-scenes and excellent performances. must see !!",9
"2584","dune"," superb! beautifully made!","linnjsl",2021-09-19,"this is a true masterpiece of filmmaking. great cast and great score. i personally don't find the film being slow because it's progressive and engaging. the only downside is now i have to wait patiently for part 2! please make it happen asap!",10
"2585","dune"," one word: epic","laceup-96849",2021-09-25,"wow what a movie this is what we call a epic film, visuals, actions, special effects, acting, story, music everything is 10/10.",10
"2586","dune"," boring has a whole new name","critic-14",2021-10-25,"aquaman and drax together for the worst time. slow-moving. great special effects. great cinematography. bad direction. bad casting. and you know there are problems when you need two rewrites of the screenplay (one of the writers was responsible for prometheus, who almost single-handedly ruined the alien franchise) this is what comes from nepotism in the film industry. lawrence of arabia this isn't. the dialogue is stilted. some of the acting is outrageously bad. i'm sure there are those who will think this is an outstanding classic in the making, but as far as i'm concerned, it's as torturous as watching paint dry.",1
"2587","dune"," a modern fantasy epic","gijsbrans",2021-09-19,"if you're deciding whether or not you should go see ""dune"" in cinema: you definitely should go. it is not often that a movie telling a story on this scale is this good. it's often described as sci-fi but i think that fantasy is a more appropriate description. after, all, we're not dealing with technological and scientific developments and ideas here, but instead with an empire, arisocratic houses, magic and cultures, only it takes place in space. being the classic story that it is, i don't think i need to go into detail about the plot. villeneuve has succeded tremendously in the worldbuilding of this movie. it sets up the plot and the world it takes place in perfectly, and shows us hints of traditions and cultures at the same time. this all makes the universe feel much more believable. all that is set up leads to epic confrontations, only strengthened by the amazing acting of all cast members and by hans zimmer's epic score. it all makes for an experience that truly feels like it was made to be seen in cinemas. and through all that villeneuve still manages to be close and personal with his characters. this truly is a modern fantasy epic, and a must-see for for anyone who enjoys a good cinema experience!",9
"2588","dune"," a mixed adventure","snootz",2021-10-19,"i'm not going to take the position of a ""dune fanboy"" who believes a dune movie can do no wrong. this version suffers from a poor choice of actors. leto does not have the screen presence of a duke, paul does indeed look like a boy and i'm sorry... that's just not lady jessica. duncan idaho was better portrayed than any other character and really, seemed the only heart and soul in the entire film.deviation from the original book is okay; i expect such in a movie. but this deviated needlessly, in ways that had me yawning. presentation was poor. in a major battle scene the suits worn by the fremen and sardukar were so similar it was difficult to tell one from the other. the sandworms are not nearly as impressive as prior movies. many vital dramatic points of the book (and prior movies) were left out, which cost a great deal of essential character.i was disappointed to find out it was part 1 of (what 2, 3, 4?). there was nothing in the trailers that indicated this would be a multi-year series. gah. this wasn't a ""slow burner""; it was a fizzle. in this day of superb cgi in even the most basic films i wasn't impressed by the ""special effects"". there was far too much time spent on trivial drama without nearly enough focus on key plot elements.what was most missing in this version is the heart that made dune such a masterpiece. the plot moves more slowly than the baron, and in the end it was simply disappointing. i expected far more from a movie made in this decade than those made 21 and 37 years ago. another reviewer mentioned this was very much like the tv miniseries created in 2000. i have to agree.i don't demand constant action/adventure in films, especially in a cerebral classic such as dune. but i did expect some directing skill in both screen adaptation and directing. we're disappointed to find neither in this rendition. it's a shame to wait so long for a film, only to find the anticipated blockbuster is yet another mediocre attempt at bringing the impressive world of dune to the main screen... and not all that different from what has gone before. i think that's what surprises me most is that it isn't significantly better than it is. they should have titled this ""dune retro"".",5
"2589","dune"," atrocious plot changes; dull, pointless","ilikeimdb",2021-10-23,"i was hoping dune 2021 would more rigorously stick to the book's plot and bring alive herbert's detailed story in a way the compressed / compromised dune 1984 could not. instead d2021 glosses over or completely leaves out major plot points, changes key aspects of its characters, makes up new plots when convenient, or simply repeats certain scenes from d1984 with nearly the same dialog but without the necessary context. d1984 also has significantly better acting. zendaya's acting is so flat the ekg wouldn't register. timothee chalamet's acting is similarly flat and uninspiring: for his paul atriedes, spice is salt and very mild pepper. d2021's truly beautiful cgi can't compensate for the fact that no one watching the film cares one iota for the fate of any of its characters. sad.",1
